Barnsley,Monk Bretton,53.566882,-1.4542536
Barnsley,Stairfoot,53.5438342,-1.4410082
Barnsley,Worsbrough,53.531849,-1.4666648
Barnsley,Barnsley,53.5527719,-1.4827755
Barnsley,Bolton upon Dearne,53.5190529,-1.3142634
Barnsley,Cudworth,53.5733843,-1.4196437
Barnsley,Hoyland,53.5022442,-1.4442458
Barnsley,Penistone,53.5247445,-1.6294343
Barnsley,Royston,53.5980093,-1.4575612
Barnsley,Stocksbridge,53.484442,-1.5893147
Barnsley,Wath upon Dearne,53.5025235,-1.3450651
Barnsley,Wombwell,53.5209656,-1.4032589
Barnsley,Ardsley,53.546339,-1.4244726
Barnsley,Barugh Green,53.5681242,-1.5314858
Barnsley,Billingley,53.5378829,-1.3400131
Barnsley,Birdwell,53.5079185,-1.4808875
Barnsley,Blacker Hill,53.5145852,-1.4460398
Barnsley,Brampton,53.5092036,-1.3760489
Barnsley,Brierley,53.5950534,-1.3831153
Barnsley,Carlton,53.5872155,-1.4508204
Barnsley,Cawthorne,53.5675834,-1.5704013
Barnsley,Crane Moor,53.506666,-1.5451004
Barnsley,Cubley,53.5153334,-1.6328154
Barnsley,Darfield,53.5352988,-1.3762477
Barnsley,Darton,53.5812069,-1.5293707
Barnsley,Dodworth,53.5429386,-1.5264132
Barnsley,Elsecar,53.4991137,-1.4241648
Barnsley,Great Houghton,53.5524609,-1.3476042
Barnsley,Grimethorpe,53.5768042,-1.379153
Barnsley,Harley,53.479726,-1.4465834
Barnsley,Hemingfield,53.5077247,-1.4097152
Barnsley,High Hoyland,53.5867445,-1.5890602
Barnsley,Higham,53.5599392,-1.5278178
Barnsley,Hood Green,53.5226527,-1.5321515
Barnsley,Hoyland Common,53.497113,-1.4639515
Barnsley,Hoylandswaine,53.5385378,-1.607022
Barnsley,Ingbirchworth,53.5496796,-1.6651803
Barnsley,Jump,53.5062822,-1.4285044
Barnsley,Kexbrough,53.5816534,-1.5478139
Barnsley,Little Houghton,53.5453995,-1.3612268
Barnsley,Mapplewell,53.5858086,-1.506609
Barnsley,Midhopestones,53.492605,-1.6449786
Barnsley,Millhouse Green,53.5250929,-1.6684955
Barnsley,Oxspring,53.5146456,-1.5987625
Barnsley,Pilley,53.5012235,-1.4979121
Barnsley,Shafton,53.5940971,-1.410326
Barnsley,Shafton Two Gates,53.5900574,-1.4036558
Barnsley,Silkstone,53.5480159,-1.5634612
Barnsley,Silkstone Common,53.5354076,-1.5603037
Barnsley,Springvale,53.5242429,-1.6158825
Barnsley,Staincross,53.5920407,-1.5138561
Barnsley,Thorpe Hesley,53.4596735,-1.4347131
Barnsley,Thurgoland,53.5068839,-1.5647135
Barnsley,Thurlstone,53.5285625,-1.6481335
Barnsley,Upper Cudworth,53.5829464,-1.4120956
Barnsley,Upper Hoyland,53.5066277,-1.4557002
Barnsley,Wentworth,53.479246,-1.4201935
Barnsley,West Melton,53.5036149,-1.3647978
Barnsley,Wortley,53.4914128,-1.5376446
Bath and North East Somerset,Bath,51.3813864,-2.3596963
Bath and North East Somerset,Amesbury,51.3258322,-2.4958911
Bath and North East Somerset,Burnett,51.3860579,-2.4805833
Bath and North East Somerset,Cameley,51.3153787,-2.5608877
Bath and North East Somerset,Chewton Keynsham,51.3972445,-2.501219
Bath and North East Somerset,Cholwell,51.3275817,-2.5501583
Bath and North East Somerset,Claverton,51.3750683,-2.3063453
Bath and North East Somerset,Clays End,51.3787457,-2.419493
Bath and North East Somerset,Clutton Hill,51.3371422,-2.5191816
Bath and North East Somerset,Farleigh Wick,51.3740573,-2.281659
Bath and North East Somerset,Hallatrow,51.3135753,-2.5221131
Bath and North East Somerset,Haydon,51.2836671,-2.451635
Bath and North East Somerset,Langridge,51.4247544,-2.3775296
Bath and North East Somerset,Meadgate East,51.327944,-2.4580718
Bath and North East Somerset,Meadgate West,51.3262676,-2.4623108
Bath and North East Somerset,Mearns,51.3279235,-2.5017705
Bath and North East Somerset,Middle Twinhoe,51.3334706,-2.3588429
Bath and North East Somerset,Monger,51.2977608,-2.4892209
Bath and North East Somerset,Nailwell,51.3457301,-2.4225884
Bath and North East Somerset,New Buildings,51.3154152,-2.4373511
Bath and North East Somerset,Newtown,51.3503568,-2.5918395
Bath and North East Somerset,North Wick,51.3867538,-2.5964747
Bath and North East Somerset,Northend,51.4112431,-2.3197822
Bath and North East Somerset,Norton Hawkfield,51.3807543,-2.5854144
Bath and North East Somerset,Old Mills,51.2925686,-2.5061701
Bath and North East Somerset,Park Corner,51.3377667,-2.3127343
Bath and North East Somerset,Pipehouse,51.3373708,-2.3256565
Bath and North East Somerset,Publow,51.376065,-2.5414502
Bath and North East Somerset,Ridge,51.3020355,-2.6440975
Bath and North East Somerset,Sharpstone,51.3363861,-2.3106385
Bath and North East Somerset,Shoscombe Vale,51.3031315,-2.4063885
Bath and North East Somerset,Stoney Littleton,51.307591,-2.3941098
Bath and North East Somerset,Temple Bridge,51.3144631,-2.5370474
Bath and North East Somerset,Tunley,51.3335518,-2.4408864
Bath and North East Somerset,Upper Langridge,51.4231418,-2.3927227
Bath and North East Somerset,Upper Swainswick,51.4128716,-2.3518258
Bath and North East Somerset,Upper Twinhoe,51.3352573,-2.362178
Bath and North East Somerset,White Cross,51.3095944,-2.5350164
Bath and North East Somerset,White Ox Mead,51.322703,-2.40423
Bath and North East Somerset,Whitley Banks,51.3604202,-2.5410703
Bath and North East Somerset,Wick Green,51.3270983,-2.6103678
Bath and North East Somerset,Withy Mills,51.3137694,-2.4849818
Bath and North East Somerset,Withyditch,51.3333571,-2.4294734
Bath and North East Somerset,Woolley,51.4161175,-2.3625326
Bath and North East Somerset,Denny Island,51.3420846,-2.610768
Bath and North East Somerset,Aldermead,51.4102036,-2.4023098
Bath and North East Somerset,Bannerdown,51.4253811,-2.2936569
Bath and North East Somerset,Bannerdown Common,51.4170335,-2.3000486
Bath and North East Somerset,Carrswood View Gypsy & Travellers Site,51.3870546,-2.4074574
Bath and North East Somerset,Dundas Wharf,51.3616998,-2.3121174
Bath and North East Somerset,Newton Park,51.3724758,-2.4383171
Bath and North East Somerset,Noads Corner,51.3600079,-2.3790606
Bath and North East Somerset,The High Common,51.3896916,-2.373397
Bath and North East Somerset,Whitchurch Green,51.4082704,-2.5491849
Bath and North East Somerset,Abbey,51.3819349,-2.3596788
Bath and North East Somerset,Bailbrook,51.4021134,-2.3336368
Bath and North East Somerset,Bathwick,51.3839444,-2.346534
Bath and North East Somerset,Bear Flat,51.3725039,-2.3659421
Bath and North East Somerset,Beechen Cliff,51.3744911,-2.3630407
Bath and North East Somerset,Bloomfield,51.3675099,-2.3702426
Bath and North East Somerset,Charlcombe,51.4036496,-2.3584144
Bath and North East Somerset,Claverton Down,51.3686485,-2.3276287
Bath and North East Somerset,Combe Down,51.3602729,-2.3476497
Bath and North East Somerset,Combe Park,51.389704,-2.3886397
Bath and North East Somerset,East Twerton,51.381384,-2.3805158
Bath and North East Somerset,Elmhurst Estate,51.4093888,-2.3174071
Bath and North East Somerset,Ensleigh,51.4076373,-2.3720808
Bath and North East Somerset,Fairfield Park,51.3987372,-2.3581565
Bath and North East Somerset,Fox Hill,51.3622335,-2.3559114
Bath and North East Somerset,Fox Hills,51.2875806,-2.4439327
Bath and North East Somerset,Greenhill,51.2949405,-2.4838176
Bath and North East Somerset,Grosvenor,51.3929985,-2.3450152
Bath and North East Somerset,Hayes Park,51.2883733,-2.4874146
Bath and North East Somerset,Kingsmead,51.3800067,-2.3651236
Bath and North East Somerset,Kingsway,51.3661441,-2.3897047
Bath and North East Somerset,Lambridge,51.3974814,-2.341941
Bath and North East Somerset,Lansdown,51.3952731,-2.3665969
Bath and North East Somerset,Larkhall,51.3966581,-2.3471766
Bath and North East Somerset,Locksbrook,51.3824594,-2.3908713
Bath and North East Somerset,Lower Swainswick,51.4023792,-2.3456031
Bath and North East Somerset,Lower Weston,51.3870512,-2.3835034
Bath and North East Somerset,Moorlands,51.3695059,-2.3779459
Bath and North East Somerset,Newbridge,51.3884862,-2.3988106
Bath and North East Somerset,Northfield,51.2912041,-2.4362616
Bath and North East Somerset,Norton Hill,51.2810141,-2.4773799
Bath and North East Somerset,Odd Down,51.3586768,-2.3781412
Bath and North East Somerset,Oldfield Park,51.3767807,-2.3799378
Bath and North East Somerset,Primrose Hill,51.3961272,-2.380641
Bath and North East Somerset,Providence Place,51.2858732,-2.4888791
Bath and North East Somerset,Sion Hill,51.393635,-2.3743067
Bath and North East Somerset,Smallcombe Vale,51.376027,-2.3443266
Bath and North East Somerset,South Twerton,51.3741113,-2.3867385
Bath and North East Somerset,Southdown,51.3683876,-2.3957026
Bath and North East Somerset,Southfield,51.288894,-2.4399647
Bath and North East Somerset,The Oval,51.3699187,-2.3818033
Bath and North East Somerset,Thicket Mead,51.2915336,-2.4907733
Bath and North East Somerset,Twerton,51.3793075,-2.3994313
Bath and North East Somerset,Upper Weston,51.4040142,-2.3977298
Bath and North East Somerset,Walcot,51.3916857,-2.3578367
Bath and North East Somerset,Waterside,51.2844815,-2.4583394
Bath and North East Somerset,Welton,51.2919515,-2.4819268
Bath and North East Somerset,Welton Hollow,51.2918751,-2.4650353
Bath and North East Somerset,West Hill Gardens,51.2875541,-2.4556572
Bath and North East Somerset,Westfield,51.2846788,-2.4707259
Bath and North East Somerset,Weston,51.3954855,-2.3918099
Bath and North East Somerset,Weston Park,51.3919091,-2.382894
Bath and North East Somerset,Wheeler's Hill,51.2915228,-2.4727643
Bath and North East Somerset,Whiteway,51.3743811,-2.4014656
Bath and North East Somerset,Widcombe,51.3766552,-2.3538778
Bath and North East Somerset,Writhlington,51.2907036,-2.4288862
Bath and North East Somerset,Keynsham,51.4149818,-2.5006001
Bath and North East Somerset,Midsomer Norton,51.2857477,-2.4771543
Bath and North East Somerset,Radstock,51.2919489,-2.4476231
Bath and North East Somerset,Bathampton,51.3956461,-2.3246418
Bath and North East Somerset,Bathampton Down,51.385259,-2.3279778
Bath and North East Somerset,Batheaston,51.4059985,-2.3137221
Bath and North East Somerset,Bathford,51.4000786,-2.3048085
Bath and North East Somerset,Bishop Sutton,51.3340381,-2.5993631
Bath and North East Somerset,Camerton,51.3178743,-2.4572556
Bath and North East Somerset,Carlingcott,51.3214174,-2.4361123
Bath and North East Somerset,Chelwood,51.3541084,-2.5264477
Bath and North East Somerset,Chew Magna,51.3660251,-2.6089889
Bath and North East Somerset,Chew Stoke,51.3538006,-2.6338865
Bath and North East Somerset,Clandown,51.3019242,-2.4565136
Bath and North East Somerset,Clutton,51.3300487,-2.5435926
Bath and North East Somerset,Combe Hay,51.3375905,-2.3848245
Bath and North East Somerset,Compton Dando,51.3794441,-2.5083877
Bath and North East Somerset,Compton Martin,51.3099407,-2.6561977
Bath and North East Somerset,Corston,51.3867636,-2.4418814
Bath and North East Somerset,Dunkerton,51.3337759,-2.4133668
Bath and North East Somerset,East Harptree,51.3009584,-2.6269742
Bath and North East Somerset,Englishcombe,51.3626976,-2.4072398
Bath and North East Somerset,Farmborough,51.3444976,-2.4885398
Bath and North East Somerset,Foxcote,51.2982719,-2.4103512
Bath and North East Somerset,Freshford,51.3398592,-2.3047445
Bath and North East Somerset,High Littleton,51.322342,-2.5115294
Bath and North East Somerset,Hinton Blewett,51.3100131,-2.5847912
Bath and North East Somerset,Hinton Charterhouse,51.3218201,-2.3237648
Bath and North East Somerset,Hunstrete,51.3592608,-2.5056232
Bath and North East Somerset,Inglesbatch,51.351604,-2.427326
Bath and North East Somerset,Kelston,51.4039787,-2.4321915
Bath and North East Somerset,Litton,51.2900131,-2.5820639
Bath and North East Somerset,Marksbury,51.3598913,-2.4801334
Bath and North East Somerset,Meadgate,51.3232504,-2.4567291
Bath and North East Somerset,Midford,51.3447981,-2.3461029
Bath and North East Somerset,Monkton Combe,51.3578203,-2.3280716
Bath and North East Somerset,Nempnett Thrubwell,51.3406336,-2.6740144
Bath and North East Somerset,Newton Saint Loe,51.3797756,-2.4271685
Bath and North East Somerset,North Stoke,51.420138,-2.4326846
Bath and North East Somerset,Norton Malreward,51.3840553,-2.5735472
Bath and North East Somerset,Paulton,51.3084085,-2.5040374
Bath and North East Somerset,Peasedown St. John,51.3151315,-2.4224588
Bath and North East Somerset,Pensford,51.3717586,-2.5450765
Bath and North East Somerset,Plaisters Green,51.3448817,-2.6714513
Bath and North East Somerset,Priston,51.3441241,-2.4401876
Bath and North East Somerset,Queen Charlton,51.4015225,-2.5300008
Bath and North East Somerset,Radford,51.3175309,-2.4705085
Bath and North East Somerset,Regil,51.3598571,-2.6643454
Bath and North East Somerset,Saltford,51.4017898,-2.4589813
Bath and North East Somerset,Shoscombe,51.3075454,-2.4149948
Bath and North East Somerset,Southstoke,51.3494721,-2.3613846
Bath and North East Somerset,Stanton Drew,51.3670204,-2.5832077
Bath and North East Somerset,Stanton Prior,51.3624758,-2.462477
Bath and North East Somerset,Stanton wick,51.3554821,-2.5561987
Bath and North East Somerset,Stowey,51.3360781,-2.5801672
Bath and North East Somerset,Swainswick,51.4097271,-2.3450013
Bath and North East Somerset,Temple Cloud,51.3216066,-2.5437962
Bath and North East Somerset,Timsbury,51.3271927,-2.4755923
Bath and North East Somerset,Ubley,51.3201413,-2.6782495
Bath and North East Somerset,Upper Stanton Drew,51.3636556,-2.56696
Bath and North East Somerset,Wellow,51.3224596,-2.3705789
Bath and North East Somerset,West Harptree,51.3094056,-2.6363363
Bath and North East Somerset,Wilmington,51.3598565,-2.4450325
Bath and North East Somerset,Woollard,51.3787649,-2.5300822
Bedfordshire,Begwary,52.2075937,-0.3472783
Bedfordshire,Box End,52.1285219,-0.5244884
Bedfordshire,Cross End,52.213162,-0.4464612
Bedfordshire,Emmaus Village Carlton,52.1798637,-0.604784
Bedfordshire,Great Denham,52.1295282,-0.5145039
Bedfordshire,Harrowden,52.1133448,-0.4372859
Bedfordshire,Hinwick Lodge,52.2433219,-0.5981878
Bedfordshire,Kempston Church End,52.1200032,-0.5190456
Bedfordshire,Kempston West End,52.1196264,-0.5494644
Bedfordshire,Keysoe Row,52.2380679,-0.4165707
Bedfordshire,Little Odell,52.2074086,-0.6005367
Bedfordshire,Little Wootton,52.0976543,-0.5388011
Bedfordshire,Newton Bromswold,52.2827567,-0.5371627
Bedfordshire,Stagsden West End,52.1220279,-0.5713394
Bedfordshire,Upper Staploe,52.2252157,-0.3280765
Bedfordshire,Bencroft Grange,52.2591738,-0.5667817
Bedfordshire,Bott End,52.0995025,-0.5262199
Bedfordshire,Bourne End,52.2345979,-0.5085235
Bedfordshire,Castle Quay,52.1357271,-0.4646928
Bedfordshire,Causeway End,52.0978431,-0.531984
Bedfordshire,Cemetery Hill,52.150179,-0.4710043
Bedfordshire,Channel's End,52.1969472,-0.3793869
Bedfordshire,Chapel End,52.2107248,-0.3876828
Bedfordshire,Chapel End,52.1205346,-0.4031934
Bedfordshire,Church End,52.2150484,-0.465679
Bedfordshire,Church End,52.1773114,-0.4245803
Bedfordshire,Church End,52.0955907,-0.5365562
Bedfordshire,Church End,52.1618789,-0.4106899
Bedfordshire,Cleat Hill,52.1689704,-0.4472717
Bedfordshire,Coffle End,52.2224016,-0.5310064
Bedfordshire,Crow Hills,52.17431,-0.4912914
Bedfordshire,Duck End,52.1653537,-0.5628609
Bedfordshire,Duck's Cross,52.1936186,-0.375616
Bedfordshire,Gibraltar,52.1104898,-0.5271503
Bedfordshire,Green End,52.1166936,-0.5251664
Bedfordshire,Green End,52.271202,-0.4152698
Bedfordshire,Hall End,52.0999894,-0.5405954
Bedfordshire,Hatch End,52.2368039,-0.4290967
Bedfordshire,Hinwick House,52.2480598,-0.6305406
Bedfordshire,Keeley Green,52.1044887,-0.5262385
Bedfordshire,Lower Grange,52.1823378,-0.4358147
Bedfordshire,Mill End,52.2038964,-0.3745219
Bedfordshire,Mount Pleasant,52.1022416,-0.5246365
Bedfordshire,Mushroom Hill,52.1625244,-0.5284333
Bedfordshire,Oakley Hill,52.1779078,-0.5094992
Bedfordshire,Park End,52.202855,-0.4392667
Bedfordshire,Park End,52.16685,-0.548924
Bedfordshire,Pinchmill Islands,52.2185568,-0.5423695
Bedfordshire,Rootham's Green,52.2039022,-0.3893245
Bedfordshire,Salph End,52.1621195,-0.4218537
Bedfordshire,Scald End,52.2029137,-0.465232
Bedfordshire,Tag's End,52.0974802,-0.5259168
Bedfordshire,The Bury,52.1148615,-0.5181516
Bedfordshire,The Spinney,52.1134445,-0.5106558
Bedfordshire,The Thorns,52.1395037,-0.5404404
Bedfordshire,Thistley Green,52.1410376,-0.5381348
Bedfordshire,Up End,52.1321336,-0.5880697
Bedfordshire,Water End,52.117716,-0.3890126
Bedfordshire,West End,52.1732104,-0.564302
Bedfordshire,Wood End,52.18659,-0.4510464
Bedfordshire,Wood End,52.108061,-0.5410762
Bedfordshire,Wootton Bourne End,52.0986026,-0.568927
Bedfordshire,Workhouse End,52.1613839,-0.3903425
Bedfordshire,Brickhill,52.156605,-0.4632409
Bedfordshire,Castle,52.1375677,-0.4548483
Bedfordshire,De Parys,52.1435458,-0.4553641
Bedfordshire,Fenlake,52.125424,-0.4492961
Bedfordshire,Goldington,52.1473518,-0.4259903
Bedfordshire,Harpur,52.1455496,-0.4772024
Bedfordshire,Newnham,52.1365691,-0.4300704
Bedfordshire,Putnoe,52.1542544,-0.4382294
Bedfordshire,Queens Park,52.1355982,-0.4851837
Bedfordshire,South End,52.1245372,-0.4727734
Bedfordshire,Woodlands Park,52.1680885,-0.4618137
Bedfordshire,Bedford,52.1363806,-0.4675041
Bedfordshire,Kempston,52.1192011,-0.4930154
Bedfordshire,Biddenham,52.1404805,-0.5051656
Bedfordshire,Bletsoe,52.2132914,-0.5037583
Bedfordshire,Bolnhurst,52.2253346,-0.4097987
Bedfordshire,Bromham,52.1451088,-0.5339894
Bedfordshire,Cardington,52.1179428,-0.4137868
Bedfordshire,Carlton,52.1903678,-0.6049492
Bedfordshire,Chellington,52.1924322,-0.6011665
Bedfordshire,Clapham,52.1627654,-0.4987343
Bedfordshire,Colmworth,52.217642,-0.3783267
Bedfordshire,Cople,52.1240269,-0.3898705
Bedfordshire,Cotton End,52.093979,-0.4172917
Bedfordshire,Elstow,52.1153339,-0.4681274
Bedfordshire,Felmersham,52.2089277,-0.5487778
Bedfordshire,Harrold,52.2017452,-0.6087087
Bedfordshire,Hinwick,52.2444948,-0.6320565
Bedfordshire,Keysoe,52.2554913,-0.4250513
Bedfordshire,Knotting,52.2600338,-0.5309081
Bedfordshire,Knotting Green,52.2502722,-0.5289477
Bedfordshire,Little Staughton,52.2513793,-0.3858003
Bedfordshire,Melchbourne,52.2762236,-0.4936977
Bedfordshire,Milton Ernest,52.1932132,-0.510093
Bedfordshire,Oakley,52.1710689,-0.524367
Bedfordshire,Odell,52.2099053,-0.5904619
Bedfordshire,Pavenham,52.1896363,-0.5543017
Bedfordshire,Pertenhall,52.2756278,-0.4141971
Bedfordshire,Podington,52.2547212,-0.6229802
Bedfordshire,Radwell,52.2057873,-0.5314322
Bedfordshire,Ravensden,52.1778851,-0.4427137
Bedfordshire,Renhold,52.1625072,-0.4025435
Bedfordshire,Riseley,52.2528751,-0.4758245
Bedfordshire,Sharnbrook,52.2258775,-0.5459707
Bedfordshire,Shelton,52.3078739,-0.4849632
Bedfordshire,Shortstown,52.110567,-0.4330058
Bedfordshire,Souldrop,52.2450561,-0.5572172
Bedfordshire,Stagsden,52.1309348,-0.566725
Bedfordshire,Stevington,52.1689009,-0.5554407
Bedfordshire,Swineshead,52.2790839,-0.4505649
Bedfordshire,Thurleigh,52.2152272,-0.4596295
Bedfordshire,Turvey,52.1622615,-0.6249986
Bedfordshire,Upper Dean,52.2977267,-0.4672104
Bedfordshire,Wilden,52.182765,-0.3960161
Bedfordshire,Willington,52.1368585,-0.3763016
Bedfordshire,Wootton,52.0965251,-0.5274242
Bedfordshire,Yelden,52.2897904,-0.5165551
Birmingham,Birmingham,52.4775396,-1.894053
Birmingham,Banners Gate,52.5575025,-1.8708158
Birmingham,Birches Green,52.5155385,-1.8284362
Birmingham,Birchfield,52.5136618,-1.9070158
Birmingham,Brookvale Village,52.520667,-1.8718485
Birmingham,Falcon Lodge,52.5654431,-1.7835279
Birmingham,Hockley Port,52.4918175,-1.9254771
Birmingham,Lozells,52.5026318,-1.9095912
Birmingham,Maney,52.556256,-1.8263139
Birmingham,Moor End Green,52.5202158,-1.8317935
Birmingham,Newtown,52.4978509,-1.8963733
Birmingham,Over Green,52.5460378,-1.7533285
Birmingham,Reddicap Heath,52.5614849,-1.8002344
Birmingham,Roughley,52.5899478,-1.8005673
Birmingham,Thimble End,52.5444787,-1.7927468
Birmingham,Upper Witton,52.5264783,-1.8663139
Birmingham,Walmley Ash,52.5343587,-1.784782
Birmingham,Whitehouse Common,52.5720288,-1.8018459
Birmingham,Balti Triangle,52.4575883,-1.876639
Birmingham,Brindley Place,52.4774968,-1.9133938
Birmingham,Bromford Bridge,52.5052424,-1.8313255
Birmingham,Camp Hill Locks,52.4744796,-1.8772202
Birmingham,Colmore Business District,52.4822755,-1.9005758
Birmingham,Deritend,52.4735217,-1.8826851
Birmingham,Five Ways,52.4728311,-1.9185712
Birmingham,Gay Village,52.4722667,-1.8949886
Birmingham,Gib Heath,52.4957676,-1.9219208
Birmingham,Gunsmiths Quarter,52.4891191,-1.9001222
Birmingham,Paradise,52.4792475,-1.9051736
Birmingham,Parkgate,52.4134254,-1.8290121
Birmingham,The Hub,52.5155466,-1.8884617
Birmingham,Acocks Green,52.4478425,-1.822763
Birmingham,Bournbrook,52.4453338,-1.9316023
Birmingham,Castle Vale,52.5212593,-1.7845494
Birmingham,Digbeth,52.4734488,-1.8871192
Birmingham,Druids Heath,52.4050359,-1.9047976
Birmingham,Edgbaston,52.4603261,-1.9179098
Birmingham,Handsworth,52.5088327,-1.9387301
Birmingham,Handsworth Wood,52.5182394,-1.9192787
Birmingham,Jewellery Quarter,52.4879157,-1.9116096
Birmingham,Ladywood,52.4805954,-1.918506
Birmingham,Moseley,52.4473204,-1.8887846
Birmingham,Selly Park,52.4440464,-1.9204327
Birmingham,Winson Green,52.4968772,-1.9380313
Birmingham,Aston,52.5006916,-1.8841916
Birmingham,Erdington,52.5232514,-1.8395109
Birmingham,Harborne,52.4595363,-1.9503355
Birmingham,Kings Heath,52.4341996,-1.8915624
Birmingham,Northfield,52.4117187,-1.9634301
Birmingham,Sutton Coldfield,52.5633345,-1.8187089
Birmingham,Alum Rock,52.4870712,-1.8315298
Birmingham,Attwood Green,52.470879,-1.9032377
Birmingham,Balsall Heath,52.4572246,-1.8832067
Birmingham,Bartley Green,52.4359215,-1.9948924
Birmingham,Billesley,52.4264696,-1.8647618
Birmingham,Boldmere,52.547692,-1.840447
Birmingham,Bordesley,52.4778684,-1.8742622
Birmingham,Bordesley Green,52.4758869,-1.8512072
Birmingham,Bournville,52.4271788,-1.9364593
Birmingham,Brandwood End,52.4146955,-1.9013195
Birmingham,Buckland End,52.4980775,-1.7924408
Birmingham,California,52.4422729,-1.9796883
Birmingham,Castle Bromwich,52.5069138,-1.7860432
Birmingham,Chad Valley,52.4678359,-1.935888
Birmingham,Cotteridge,52.4162405,-1.9315079
Birmingham,Four Oaks,52.5861248,-1.8359184
Birmingham,Fox Hollies,52.4378631,-1.8367854
Birmingham,Garretts Green,52.4708347,-1.7803284
Birmingham,Gravelly Hill,52.5145539,-1.8487303
Birmingham,Greet,52.4536689,-1.8540878
Birmingham,Hall Green,52.4285007,-1.840403
Birmingham,Haslucks Green,52.4052726,-1.8486698
Birmingham,Hawkesley,52.39546,-1.9371103
Birmingham,Hay Mills,52.4602874,-1.8356071
Birmingham,Highgate,52.4659188,-1.8865233
Birmingham,Highters Heath,52.4051391,-1.8809208
Birmingham,Hodge Hill,52.4981788,-1.8112796
